year,income_now,income_first,is_first_job,job_major,satis_overall,satis_growth,health,life_satis,happy_last_month,quit_reason_first,move_reason_1,changed_job,income_change_pct,income_up,income_down
2020,220.0,180.0,2.0,2.0,3.0,3.0,2.0,2.0,2.0,2.0,,1.0,22.22222222222222,1,0
2020,180.0,140.0,2.0,1.0,3.0,5.0,4.0,6.0,6.0,11.0,,1.0,28.57142857142857,1,0
2020,205.0,174.0,2.0,2.0,4.0,4.0,3.0,7.0,7.0,9.0,,1.0,17.81609195402299,1,0
2020,180.0,180.0,2.0,2.0,3.0,3.0,3.0,4.0,4.0,4.0,1.0,1.0,0.0,0,0
2020,183.0,172.0,2.0,2.0,4.0,3.0,4.0,6.0,6.0,3.0,,1.0,6.395348837209303,1,0
2020,58.0,165.0,2.0,3.0,3.0,4.0,2.0,3.0,2.0,8.0,,1.0,-64.84848484848484,0,1
2020,180.0,195.0,2.0,6.0,3.0,2.0,5.0,7.0,4.0,11.0,10.0,1.0,-7.6923076923076925,0,1
2020,150.0,100.0,2.0,2.0,2.0,2.0,4.0,5.0,4.0,1.0,2.0,1.0,50.0,1,0
2020,250.0,210.0,2.0,1.0,4.0,5.0,4.0,5.0,6.0,10.0,14.0,1.0,19.047619047619047,1,0
2020,80.0,120.0,2.0,6.0,3.0,3.0,3.0,5.0,6.0,1.0,14.0,1.0,-33.33333333333333,0,1
2020,300.0,60.0,2.0,2.0,4.0,5.0,4.0,4.0,4.0,11.0,,1.0,400.0,1,0
2020,188.0,120.0,2.0,2.0,4.0,4.0,3.0,5.0,6.0,11.0,,1.0,56.666666666666664,1,0
2020,350.0,250.0,2.0,1.0,4.0,5.0,4.0,6.0,6.0,11.0,,1.0,40.0,1,0
2020,230.0,230.0,2.0,2.0,3.0,5.0,4.0,5.0,6.0,5.0,1.0,1.0,0.0,0,0
2020,200.0,250.0,2.0,6.0,3.0,3.0,5.0,7.0,7.0,1.0,,1.0,-20.0,0,1
2020,180.0,180.0,2.0,2.0,4.0,3.0,4.0,5.0,5.0,1.0,5.0,1.0,0.0,0,0
2020,190.0,180.0,2.0,1.0,4.0,3.0,5.0,6.0,6.0,1.0,5.0,1.0,5.555555555555555,1,0
2020,320.0,60.0,2.0,7.0,3.0,3.0,4.0,5.0,5.0,11.0,3.0,1.0,433.3333333333333,1,0
2020,180.0,158.0,2.0,1.0,4.0,5.0,3.0,5.0,3.0,1.0,5.0,1.0,13.924050632911392,1,0
2020,140.0,270.0,2.0,7.0,3.0,2.0,3.0,6.0,5.0,6.0,14.0,1.0,-48.148148148148145,0,1
2020,210.0,160.0,2.0,2.0,5.0,4.0,4.0,7.0,7.0,4.0,,1.0,31.25,1,0
2020,250.0,260.0,2.0,9.0,5.0,5.0,5.0,5.0,4.0,10.0,,1.0,-3.8461538461538463,0,1
2020,200.0,175.0,2.0,8.0,1.0,1.0,2.0,1.0,1.0,11.0,2.0,1.0,14.285714285714285,1,0
2020,250.0,300.0,2.0,2.0,4.0,4.0,4.0,5.0,6.0,10.0,,1.0,-16.666666666666664,0,1
2020,200.0,200.0,2.0,2.0,1.0,1.0,5.0,5.0,7.0,8.0,14.0,1.0,0.0,0,0
2020,300.0,200.0,2.0,1.0,4.0,4.0,3.0,4.0,4.0,11.0,,1.0,50.0,1,0
2020,460.0,430.0,2.0,3.0,4.0,4.0,4.0,6.0,5.0,4.0,,1.0,6.976744186046512,1,0
2020,320.0,290.0,2.0,9.0,3.0,4.0,2.0,3.0,2.0,11.0,14.0,1.0,10.344827586206897,1,0
2020,265.0,233.0,2.0,2.0,3.0,4.0,4.0,1.0,2.0,3.0,,1.0,13.733905579399142,1,0
2020,215.0,190.0,2.0,2.0,3.0,3.0,4.0,6.0,4.0,5.0,,1.0,13.157894736842104,1,0
2020,260.0,120.0,2.0,2.0,5.0,5.0,3.0,3.0,4.0,7.0,,1.0,116.66666666666667,1,0
2020,200.0,110.0,2.0,8.0,2.0,1.0,3.0,2.0,4.0,1.0,,1.0,81.81818181818183,1,0
2020,270.0,280.0,2.0,7.0,4.0,3.0,4.0,7.0,7.0,11.0,,1.0,-3.571428571428571,0,1
2020,265.0,270.0,2.0,2.0,4.0,5.0,4.0,6.0,6.0,5.0,,1.0,-1.8518518518518516,0,1
2020,64.0,240.0,2.0,6.0,3.0,4.0,3.0,3.0,3.0,5.0,,1.0,-73.33333333333333,0,1
2020,180.0,150.0,2.0,1.0,4.0,5.0,4.0,6.0,7.0,11.0,,1.0,20.0,1,0
2020,245.0,256.0,2.0,7.0,4.0,5.0,3.0,6.0,5.0,11.0,,1.0,-4.296875,0,1
2020,230.0,180.0,2.0,2.0,3.0,3.0,3.0,5.0,5.0,5.0,,1.0,27.77777777777778,1,0
2020,300.0,275.0,2.0,1.0,4.0,4.0,3.0,6.0,6.0,11.0,,1.0,9.090909090909092,1,0
2020,233.0,258.0,2.0,2.0,3.0,4.0,3.0,7.0,5.0,5.0,,1.0,-9.689922480620156,0,1
2020,210.0,80.0,2.0,3.0,5.0,4.0,3.0,6.0,7.0,1.0,,1.0,162.5,1,0
2020,230.0,250.0,2.0,1.0,4.0,3.0,5.0,5.0,6.0,6.0,1.0,1.0,-8.0,0,1
2020,210.0,180.0,2.0,7.0,3.0,3.0,5.0,5.0,5.0,5.0,,1.0,16.666666666666664,1,0
2020,315.0,266.0,2.0,2.0,2.0,2.0,1.0,1.0,3.0,12.0,10.0,1.0,18.421052631578945,1,0
2020,180.0,200.0,2.0,6.0,4.0,2.0,5.0,5.0,6.0,5.0,,1.0,-10.0,0,1
2020,300.0,120.0,2.0,1.0,4.0,5.0,4.0,6.0,6.0,1.0,,1.0,150.0,1,0
2020,210.0,180.0,2.0,2.0,4.0,4.0,4.0,5.0,5.0,14.0,,1.0,16.666666666666664,1,0
2020,190.0,150.0,2.0,5.0,4.0,4.0,4.0,5.0,3.0,3.0,,1.0,26.666666666666668,1,0
2020,197.0,181.0,2.0,2.0,3.0,3.0,2.0,2.0,3.0,5.0,,1.0,8.83977900552486,1,0
2020,320.0,50.0,2.0,2.0,3.0,4.0,3.0,6.0,5.0,11.0,,1.0,540.0,1,0
2020,180.0,180.0,2.0,7.0,4.0,3.0,5.0,6.0,7.0,1.0,,1.0,0.0,0,0
2020,250.0,197.0,2.0,2.0,5.0,1.0,3.0,5.0,5.0,3.0,,1.0,26.903553299492383,1,0
2020,214.0,150.0,2.0,1.0,3.0,2.0,4.0,5.0,4.0,8.0,,1.0,42.66666666666667,1,0
2020,206.0,200.0,2.0,1.0,4.0,4.0,4.0,6.0,4.0,11.0,1.0,1.0,3.0,1,0
2020,50.0,170.0,2.0,7.0,3.0,3.0,4.0,4.0,6.0,4.0,5.0,1.0,-70.58823529411765,0,1
2020,189.0,225.0,2.0,1.0,3.0,3.0,3.0,4.0,5.0,10.0,1.0,1.0,-16.0,0,1
2020,290.0,200.0,2.0,7.0,1.0,2.0,2.0,1.0,5.0,1.0,,1.0,45.0,1,0
2020,480.0,260.0,2.0,1.0,5.0,5.0,1.0,6.0,4.0,11.0,,1.0,84.61538461538461,1,0
2020,280.0,200.0,2.0,2.0,5.0,5.0,4.0,7.0,7.0,11.0,,1.0,40.0,1,0
2020,250.0,233.0,2.0,2.0,4.0,5.0,5.0,7.0,5.0,7.0,1.0,1.0,7.296137339055794,1,0
2020,150.0,100.0,2.0,2.0,3.0,4.0,5.0,6.0,5.0,11.0,,1.0,50.0,1,0
2020,333.0,250.0,2.0,2.0,4.0,4.0,4.0,6.0,6.0,7.0,,1.0,33.2,1,0
2020,190.0,200.0,2.0,1.0,3.0,2.0,4.0,5.0,5.0,5.0,1.0,1.0,-5.0,0,1
2020,250.0,200.0,2.0,7.0,2.0,1.0,4.0,6.0,4.0,4.0,,1.0,25.0,1,0
2020,210.0,200.0,2.0,2.0,4.0,5.0,4.0,7.0,6.0,11.0,,1.0,5.0,1,0
2020,90.0,190.0,2.0,2.0,4.0,4.0,2.0,4.0,3.0,8.0,,1.0,-52.63157894736842,0,1
2020,180.0,70.0,2.0,1.0,4.0,4.0,4.0,6.0,5.0,8.0,,1.0,157.14285714285714,1,0
2020,170.0,180.0,2.0,2.0,4.0,4.0,2.0,5.0,6.0,11.0,,1.0,-5.555555555555555,0,1
2020,260.0,200.0,2.0,7.0,3.0,3.0,4.0,4.0,5.0,1.0,,1.0,30.0,1,0
2020,240.0,200.0,2.0,9.0,4.0,3.0,4.0,6.0,5.0,8.0,1.0,1.0,20.0,1,0
2020,216.0,200.0,2.0,2.0,4.0,5.0,5.0,7.0,7.0,5.0,,1.0,8.0,1,0
2020,300.0,220.0,2.0,1.0,4.0,2.0,4.0,6.0,6.0,10.0,,1.0,36.36363636363637,1,0
2020,200.0,170.0,2.0,2.0,4.0,5.0,4.0,5.0,5.0,1.0,,1.0,17.647058823529413,1,0
2020,250.0,187.0,2.0,7.0,3.0,3.0,4.0,5.0,5.0,11.0,,1.0,33.68983957219251,1,0
2020,240.0,50.0,2.0,2.0,3.0,4.0,4.0,3.0,2.0,8.0,,1.0,380.0,1,0
2020,170.0,60.0,2.0,3.0,2.0,4.0,1.0,1.0,1.0,11.0,,1.0,183.33333333333331,1,0
2020,180.0,200.0,2.0,2.0,3.0,4.0,4.0,6.0,6.0,1.0,,1.0,-10.0,0,1
2020,250.0,130.0,2.0,3.0,5.0,4.0,4.0,4.0,5.0,11.0,,1.0,92.3076923076923,1,0
2020,290.0,290.0,2.0,2.0,3.0,3.0,4.0,5.0,5.0,11.0,1.0,1.0,0.0,0,0
2020,180.0,200.0,2.0,1.0,1.0,1.0,4.0,5.0,6.0,4.0,1.0,1.0,-10.0,0,1
2020,230.0,250.0,2.0,2.0,4.0,4.0,5.0,5.0,5.0,5.0,,1.0,-8.0,0,1
2020,50.0,190.0,2.0,6.0,3.0,2.0,3.0,5.0,4.0,11.0,2.0,1.0,-73.68421052631578,0,1
2020,260.0,180.0,2.0,7.0,4.0,4.0,4.0,6.0,5.0,5.0,,1.0,44.44444444444444,1,0
2020,270.0,180.0,2.0,2.0,4.0,5.0,4.0,5.0,5.0,11.0,,1.0,50.0,1,0
2020,210.0,210.0,2.0,2.0,5.0,3.0,4.0,6.0,6.0,5.0,,1.0,0.0,0,0
2020,50.0,150.0,2.0,7.0,3.0,4.0,5.0,3.0,3.0,14.0,3.0,1.0,-66.66666666666666,0,1
2020,208.0,50.0,2.0,4.0,4.0,4.0,4.0,5.0,4.0,11.0,,1.0,316.0,1,0
2020,180.0,180.0,2.0,1.0,2.0,1.0,4.0,5.0,5.0,1.0,5.0,1.0,0.0,0,0
2020,400.0,150.0,2.0,6.0,4.0,4.0,4.0,4.0,4.0,14.0,,1.0,166.66666666666669,1,0
2020,260.0,200.0,2.0,1.0,4.0,4.0,4.0,6.0,6.0,11.0,,1.0,30.0,1,0
2020,200.0,160.0,2.0,5.0,4.0,4.0,3.0,4.0,5.0,10.0,,1.0,25.0,1,0
2020,230.0,90.0,2.0,3.0,4.0,3.0,3.0,6.0,6.0,11.0,,1.0,155.55555555555557,1,0
2020,250.0,200.0,2.0,3.0,4.0,4.0,5.0,7.0,7.0,11.0,,1.0,25.0,1,0
2020,80.0,70.0,2.0,3.0,4.0,3.0,3.0,6.0,4.0,5.0,,1.0,14.285714285714285,1,0
2020,250.0,220.0,2.0,2.0,4.0,5.0,4.0,7.0,7.0,7.0,,1.0,13.636363636363635,1,0
2020,50.0,100.0,2.0,3.0,4.0,4.0,4.0,5.0,6.0,8.0,,1.0,-50.0,0,1
2020,200.0,180.0,2.0,2.0,4.0,4.0,1.0,6.0,6.0,1.0,,1.0,11.11111111111111,1,0
2020,240.0,100.0,2.0,1.0,3.0,3.0,4.0,2.0,4.0,4.0,,1.0,140.0,1,0
2020,290.0,100.0,2.0,2.0,3.0,2.0,4.0,4.0,4.0,1.0,,1.0,190.0,1,0
2020,800.0,400.0,2.0,4.0,3.0,2.0,4.0,6.0,4.0,1.0,10.0,1.0,100.0,1,0
2020,700.0,600.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,,1.0,16.666666666666664,1,0
2020,200.0,309.0,2.0,4.0,4.0,2.0,4.0,7.0,7.0,11.0,5.0,1.0,-35.275080906148865,0,1
2020,220.0,300.0,2.0,4.0,3.0,2.0,4.0,3.0,6.0,13.0,,1.0,-26.666666666666668,0,1
2020,300.0,330.0,2.0,4.0,2.0,1.0,4.0,6.0,7.0,14.0,3.0,1.0,-9.090909090909092,0,1
2020,300.0,240.0,2.0,4.0,4.0,4.0,3.0,5.0,6.0,12.0,,1.0,25.0,1,0
2020,450.0,200.0,2.0,4.0,3.0,4.0,4.0,5.0,6.0,11.0,,1.0,125.0,1,0
2020,221.0,230.0,2.0,1.0,2.0,3.0,4.0,5.0,7.0,12.0,,1.0,-3.91304347826087,0,1
2020,120.0,200.0,2.0,6.0,4.0,4.0,4.0,4.0,4.0,7.0,,1.0,-40.0,0,1
2020,316.0,500.0,2.0,1.0,3.0,4.0,5.0,6.0,6.0,10.0,,1.0,-36.8,0,1
2020,500.0,320.0,2.0,4.0,3.0,4.0,3.0,4.0,6.0,4.0,14.0,1.0,56.25,1,0
2020,200.0,180.0,2.0,4.0,4.0,3.0,2.0,1.0,3.0,14.0,,1.0,11.11111111111111,1,0
2020,153.0,166.0,2.0,1.0,3.0,3.0,4.0,5.0,5.0,1.0,8.0,1.0,-7.83132530120482,0,1
2020,50.0,120.0,2.0,7.0,3.0,1.0,3.0,3.0,2.0,5.0,5.0,1.0,-58.333333333333336,0,1
2020,200.0,100.0,2.0,4.0,5.0,4.0,3.0,7.0,7.0,11.0,,1.0,100.0,1,0
2020,210.0,174.0,2.0,4.0,4.0,5.0,4.0,6.0,7.0,8.0,,1.0,20.689655172413794,1,0
2020,250.0,230.0,2.0,4.0,4.0,3.0,4.0,5.0,6.0,11.0,,1.0,8.695652173913043,1,0
2020,212.0,180.0,2.0,4.0,3.0,3.0,3.0,7.0,4.0,5.0,,1.0,17.77777777777778,1,0
2020,240.0,60.0,2.0,4.0,4.0,3.0,5.0,6.0,6.0,11.0,,1.0,300.0,1,0
2020,200.0,230.0,2.0,4.0,4.0,4.0,4.0,4.0,5.0,1.0,5.0,1.0,-13.043478260869565,0,1
2020,220.0,80.0,2.0,7.0,3.0,3.0,3.0,5.0,6.0,11.0,,1.0,175.0,1,0
2020,100.0,180.0,2.0,5.0,3.0,3.0,3.0,7.0,3.0,2.0,,1.0,-44.44444444444444,0,1
2020,275.0,225.0,2.0,2.0,5.0,4.0,5.0,7.0,7.0,11.0,14.0,1.0,22.22222222222222,1,0
2020,237.0,190.0,2.0,5.0,4.0,1.0,4.0,5.0,5.0,11.0,,1.0,24.736842105263158,1,0
2020,210.0,180.0,2.0,5.0,4.0,3.0,4.0,4.0,4.0,11.0,1.0,1.0,16.666666666666664,1,0
2020,230.0,185.0,2.0,5.0,3.0,3.0,4.0,5.0,4.0,4.0,,1.0,24.324324324324326,1,0
2020,50.0,180.0,2.0,5.0,4.0,4.0,4.0,5.0,7.0,1.0,5.0,1.0,-72.22222222222221,0,1
2020,189.0,180.0,2.0,5.0,3.0,3.0,2.0,3.0,5.0,11.0,4.0,1.0,5.0,1,0
2020,195.0,60.0,2.0,5.0,4.0,3.0,3.0,5.0,5.0,8.0,,1.0,225.0,1,0
2020,60.0,50.0,2.0,6.0,2.0,3.0,5.0,6.0,5.0,11.0,1.0,1.0,20.0,1,0
2020,50.0,400.0,2.0,3.0,4.0,4.0,4.0,4.0,4.0,8.0,14.0,1.0,-87.5,0,1
2020,179.0,50.0,2.0,1.0,4.0,5.0,3.0,4.0,6.0,1.0,,1.0,258.0,1,0
2020,200.0,180.0,2.0,7.0,2.0,4.0,2.0,3.0,4.0,7.0,2.0,1.0,11.11111111111111,1,0
2020,70.0,100.0,2.0,6.0,4.0,2.0,4.0,5.0,4.0,3.0,1.0,1.0,-30.0,0,1
2020,220.0,240.0,2.0,5.0,3.0,3.0,3.0,3.0,3.0,3.0,,1.0,-8.333333333333332,0,1
2020,190.0,50.0,2.0,7.0,3.0,2.0,4.0,5.0,3.0,8.0,8.0,1.0,280.0,1,0
2020,185.0,230.0,2.0,5.0,3.0,3.0,4.0,6.0,4.0,10.0,5.0,1.0,-19.565217391304348,0,1
2020,70.0,130.0,2.0,1.0,3.0,3.0,3.0,3.0,4.0,10.0,5.0,1.0,-46.15384615384615,0,1
2020,300.0,280.0,2.0,5.0,5.0,5.0,5.0,5.0,6.0,10.0,,1.0,7.142857142857142,1,0
2020,250.0,180.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,10.0,9.0,1.0,38.88888888888889,1,0
2020,179.0,230.0,2.0,5.0,3.0,3.0,4.0,7.0,5.0,1.0,,1.0,-22.17391304347826,0,1
2020,50.0,200.0,2.0,6.0,3.0,3.0,4.0,5.0,4.0,10.0,,1.0,-75.0,0,1
2020,50.0,50.0,2.0,7.0,3.0,3.0,4.0,6.0,5.0,2.0,4.0,1.0,0.0,0,0
2020,150.0,175.0,2.0,6.0,3.0,4.0,3.0,5.0,5.0,5.0,,1.0,-14.285714285714285,0,1
2020,200.0,50.0,2.0,3.0,3.0,2.0,3.0,5.0,5.0,4.0,1.0,1.0,300.0,1,0
2020,230.0,180.0,2.0,5.0,4.0,5.0,4.0,5.0,6.0,1.0,,1.0,27.77777777777778,1,0
2020,120.0,70.0,2.0,6.0,2.0,2.0,3.0,4.0,5.0,2.0,1.0,1.0,71.42857142857143,1,0
2020,200.0,400.0,2.0,1.0,3.0,3.0,5.0,5.0,5.0,14.0,1.0,1.0,-50.0,0,1
2020,219.0,100.0,2.0,4.0,4.0,3.0,4.0,5.0,6.0,5.0,1.0,1.0,119.0,1,0
2020,300.0,200.0,2.0,5.0,5.0,5.0,5.0,7.0,7.0,2.0,,1.0,50.0,1,0
2020,220.0,170.0,2.0,5.0,2.0,3.0,3.0,3.0,4.0,10.0,,1.0,29.411764705882355,1,0
2020,180.0,170.0,2.0,1.0,5.0,5.0,4.0,5.0,5.0,5.0,,1.0,5.88235294117647,1,0
2020,100.0,100.0,2.0,9.0,4.0,3.0,5.0,6.0,6.0,11.0,,1.0,0.0,0,0
2020,200.0,220.0,2.0,5.0,3.0,3.0,5.0,5.0,6.0,10.0,1.0,1.0,-9.090909090909092,0,1
2020,177.0,50.0,2.0,1.0,3.0,3.0,3.0,6.0,6.0,11.0,8.0,1.0,254.0,1,0
2020,170.0,600.0,2.0,1.0,3.0,3.0,4.0,5.0,5.0,2.0,,1.0,-71.66666666666667,0,1
2020,130.0,64.0,2.0,3.0,3.0,2.0,3.0,2.0,4.0,3.0,2.0,1.0,103.125,1,0
2020,170.0,168.0,2.0,7.0,3.0,1.0,3.0,3.0,4.0,14.0,1.0,1.0,1.1904761904761905,1,0
2020,270.0,180.0,2.0,5.0,4.0,5.0,3.0,5.0,3.0,11.0,,1.0,50.0,1,0
2020,140.0,250.0,2.0,5.0,4.0,4.0,2.0,5.0,4.0,12.0,8.0,1.0,-44.0,0,1
2020,80.0,90.0,2.0,7.0,3.0,3.0,5.0,4.0,5.0,4.0,,1.0,-11.11111111111111,0,1
2020,73.0,60.0,2.0,6.0,3.0,3.0,3.0,3.0,4.0,1.0,1.0,1.0,21.666666666666668,1,0
2020,200.0,210.0,2.0,1.0,4.0,5.0,2.0,3.0,5.0,10.0,5.0,1.0,-4.761904761904762,0,1
2020,70.0,120.0,2.0,3.0,3.0,3.0,3.0,5.0,3.0,5.0,,1.0,-41.66666666666667,0,1
2020,60.0,140.0,2.0,3.0,4.0,4.0,3.0,7.0,7.0,1.0,5.0,1.0,-57.14285714285714,0,1
2020,130.0,100.0,2.0,1.0,4.0,4.0,4.0,6.0,6.0,1.0,5.0,1.0,30.0,1,0
2020,220.0,70.0,2.0,1.0,2.0,3.0,2.0,4.0,5.0,4.0,1.0,1.0,214.28571428571428,1,0
2020,130.0,190.0,2.0,1.0,2.0,2.0,4.0,4.0,5.0,10.0,1.0,1.0,-31.57894736842105,0,1
2020,200.0,180.0,2.0,1.0,3.0,3.0,2.0,5.0,5.0,1.0,4.0,1.0,11.11111111111111,1,0
2020,180.0,185.0,2.0,5.0,3.0,4.0,3.0,4.0,5.0,13.0,11.0,1.0,-2.7027027027027026,0,1
2020,230.0,180.0,2.0,6.0,3.0,3.0,4.0,6.0,5.0,7.0,,1.0,27.77777777777778,1,0
2020,174.0,175.0,2.0,1.0,3.0,2.0,3.0,4.0,5.0,1.0,,1.0,-0.5714285714285714,0,1
2020,188.0,175.0,2.0,1.0,4.0,4.0,4.0,4.0,3.0,11.0,,1.0,7.428571428571429,1,0
2020,100.0,60.0,2.0,1.0,3.0,3.0,3.0,6.0,4.0,13.0,4.0,1.0,66.66666666666666,1,0
2020,70.0,160.0,2.0,6.0,4.0,3.0,3.0,3.0,4.0,13.0,,1.0,-56.25,0,1
2020,180.0,50.0,2.0,1.0,2.0,4.0,4.0,6.0,5.0,11.0,,1.0,260.0,1,0
2020,190.0,180.0,2.0,1.0,4.0,4.0,1.0,3.0,2.0,14.0,,1.0,5.555555555555555,1,0
2020,180.0,130.0,2.0,6.0,1.0,5.0,5.0,7.0,5.0,11.0,,1.0,38.46153846153847,1,0
2020,60.0,120.0,2.0,4.0,2.0,3.0,3.0,4.0,6.0,2.0,,1.0,-50.0,0,1
2020,105.0,250.0,2.0,1.0,4.0,5.0,2.0,3.0,5.0,2.0,,1.0,-57.99999999999999,0,1
2020,180.0,170.0,2.0,3.0,4.0,4.0,2.0,4.0,6.0,8.0,,1.0,5.88235294117647,1,0
2020,170.0,160.0,2.0,1.0,3.0,4.0,4.0,4.0,4.0,5.0,,1.0,6.25,1,0
2020,180.0,150.0,2.0,1.0,4.0,3.0,4.0,7.0,6.0,7.0,,1.0,20.0,1,0
2020,230.0,240.0,2.0,3.0,3.0,4.0,4.0,4.0,4.0,11.0,,1.0,-4.166666666666666,0,1
2020,180.0,200.0,2.0,1.0,4.0,2.0,4.0,6.0,5.0,5.0,,1.0,-10.0,0,1
2020,70.0,270.0,2.0,3.0,2.0,4.0,4.0,4.0,5.0,2.0,1.0,1.0,-74.07407407407408,0,1
2020,425.0,325.0,2.0,2.0,3.0,3.0,3.0,7.0,7.0,12.0,3.0,1.0,30.76923076923077,1,0
2020,250.0,200.0,2.0,2.0,3.0,2.0,4.0,1.0,2.0,5.0,,1.0,25.0,1,0
2020,290.0,200.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,4.0,,1.0,45.0,1,0
2020,220.0,170.0,2.0,2.0,5.0,5.0,3.0,5.0,4.0,13.0,,1.0,29.411764705882355,1,0
2020,200.0,200.0,2.0,2.0,3.0,2.0,3.0,5.0,5.0,5.0,,1.0,0.0,0,0
2020,250.0,250.0,2.0,2.0,4.0,4.0,4.0,5.0,4.0,1.0,,1.0,0.0,0,0
2020,200.0,170.0,2.0,9.0,3.0,3.0,3.0,5.0,5.0,14.0,,1.0,17.647058823529413,1,0
2020,250.0,400.0,2.0,9.0,2.0,1.0,4.0,6.0,7.0,10.0,,1.0,-37.5,0,1
2020,250.0,260.0,2.0,1.0,3.0,2.0,3.0,4.0,4.0,1.0,1.0,1.0,-3.8461538461538463,0,1
2020,166.0,200.0,2.0,9.0,3.0,4.0,5.0,4.0,4.0,4.0,,1.0,-17.0,0,1
2020,260.0,220.0,2.0,9.0,5.0,5.0,5.0,7.0,1.0,12.0,,1.0,18.181818181818183,1,0
2020,400.0,120.0,2.0,2.0,4.0,4.0,3.0,3.0,3.0,2.0,,1.0,233.33333333333334,1,0
2020,240.0,280.0,2.0,9.0,4.0,4.0,4.0,3.0,4.0,14.0,5.0,1.0,-14.285714285714285,0,1
2020,200.0,220.0,2.0,6.0,5.0,2.0,5.0,7.0,7.0,11.0,8.0,1.0,-9.090909090909092,0,1
2020,197.0,180.0,2.0,9.0,3.0,4.0,4.0,5.0,6.0,1.0,5.0,1.0,9.444444444444445,1,0
2020,188.0,170.0,2.0,2.0,3.0,3.0,5.0,4.0,4.0,14.0,,1.0,10.588235294117647,1,0
2020,500.0,230.0,2.0,8.0,4.0,5.0,5.0,7.0,7.0,4.0,,1.0,117.3913043478261,1,0
2020,200.0,68.0,2.0,9.0,4.0,4.0,4.0,6.0,5.0,11.0,,1.0,194.11764705882354,1,0
2020,170.0,150.0,2.0,9.0,4.0,3.0,4.0,6.0,5.0,13.0,,1.0,13.333333333333334,1,0
2020,250.0,215.0,2.0,9.0,2.0,2.0,3.0,4.0,4.0,11.0,1.0,1.0,16.27906976744186,1,0
2020,200.0,260.0,2.0,9.0,3.0,4.0,4.0,5.0,6.0,2.0,,1.0,-23.076923076923077,0,1
2020,200.0,160.0,2.0,1.0,3.0,3.0,4.0,6.0,4.0,4.0,,1.0,25.0,1,0
2020,210.0,200.0,2.0,4.0,2.0,2.0,4.0,3.0,3.0,11.0,4.0,1.0,5.0,1,0
2020,210.0,160.0,2.0,7.0,4.0,3.0,3.0,4.0,4.0,13.0,,1.0,31.25,1,0
2020,291.0,220.0,2.0,2.0,4.0,4.0,3.0,4.0,4.0,4.0,,1.0,32.27272727272727,1,0
2020,210.0,110.0,2.0,2.0,3.0,4.0,3.0,3.0,4.0,7.0,,1.0,90.9090909090909,1,0
2020,200.0,180.0,2.0,9.0,4.0,4.0,5.0,6.0,5.0,1.0,1.0,1.0,11.11111111111111,1,0
2020,300.0,200.0,2.0,7.0,4.0,3.0,3.0,5.0,7.0,10.0,,1.0,50.0,1,0
2020,225.0,200.0,2.0,5.0,4.0,5.0,3.0,5.0,4.0,2.0,,1.0,12.5,1,0
2020,200.0,250.0,2.0,9.0,3.0,3.0,4.0,6.0,4.0,11.0,,1.0,-20.0,0,1
2020,185.0,250.0,2.0,1.0,2.0,5.0,4.0,4.0,4.0,7.0,,1.0,-26.0,0,1
2020,250.0,150.0,2.0,2.0,4.0,5.0,4.0,5.0,5.0,11.0,,1.0,66.66666666666666,1,0
2020,100.0,200.0,2.0,5.0,4.0,2.0,5.0,4.0,5.0,7.0,2.0,1.0,-50.0,0,1
2020,200.0,200.0,2.0,2.0,3.0,3.0,3.0,3.0,4.0,8.0,1.0,1.0,0.0,0,0
2020,225.0,200.0,2.0,2.0,4.0,3.0,4.0,5.0,6.0,7.0,,1.0,12.5,1,0
2020,250.0,250.0,2.0,9.0,5.0,3.0,4.0,5.0,5.0,11.0,,1.0,0.0,0,0
2020,50.0,220.0,2.0,6.0,5.0,5.0,4.0,5.0,5.0,12.0,,1.0,-77.27272727272727,0,1
2020,180.0,130.0,2.0,6.0,4.0,4.0,5.0,5.0,6.0,10.0,,1.0,38.46153846153847,1,0
2020,179.0,150.0,2.0,1.0,3.0,3.0,3.0,5.0,4.0,4.0,,1.0,19.333333333333332,1,0
2020,177.0,130.0,2.0,4.0,2.0,3.0,2.0,4.0,2.0,10.0,,1.0,36.15384615384615,1,0
2020,80.0,140.0,2.0,6.0,3.0,2.0,4.0,4.0,4.0,8.0,8.0,1.0,-42.857142857142854,0,1
2020,180.0,180.0,2.0,6.0,3.0,5.0,4.0,3.0,4.0,10.0,,1.0,0.0,0,0
2020,360.0,230.0,2.0,1.0,3.0,4.0,4.0,7.0,3.0,11.0,9.0,1.0,56.52173913043478,1,0
2020,240.0,200.0,2.0,6.0,3.0,3.0,3.0,5.0,3.0,5.0,,1.0,20.0,1,0
2020,200.0,180.0,2.0,4.0,5.0,5.0,5.0,6.0,7.0,8.0,,1.0,11.11111111111111,1,0
2020,250.0,300.0,2.0,4.0,3.0,3.0,4.0,3.0,1.0,10.0,,1.0,-16.666666666666664,0,1
2020,340.0,270.0,2.0,4.0,3.0,2.0,3.0,4.0,4.0,4.0,,1.0,25.925925925925924,1,0
2020,380.0,250.0,2.0,4.0,2.0,1.0,2.0,5.0,2.0,11.0,3.0,1.0,52.0,1,0
