person_id,wave,duration_months,event,age,sex,edu_level,occupation_raw,firm_size,emp_status,income_now,satis_stability,satis_growth
100398,4,98.0,0,31.0,2.0,2.0,,6.0,1.0,300.0,3.0,4.0
100399,4,121.0,0,29.0,1.0,2.0,,5.0,2.0,400.0,4.0,4.0
100400,4,112.0,0,27.0,2.0,3.0,,2.0,1.0,330.0,4.0,4.0
100401,4,3.0,0,24.0,2.0,4.0,,1.0,2.0,220.0,3.0,4.0
100405,4,39.0,0,24.0,2.0,3.0,,3.0,1.0,265.0,4.0,3.0
100406,4,61.0,0,28.0,2.0,4.0,,3.0,1.0,600.0,4.0,4.0
100407,3,51.0,0,27.0,2.0,2.0,,1.0,1.0,200.0,3.0,3.0
100408,3,60.0,0,29.0,1.0,3.0,,2.0,1.0,400.0,4.0,4.0
100409,4,4.0,0,22.0,1.0,2.0,,1.0,1.0,270.0,4.0,2.0
100411,4,13.0,0,22.0,2.0,2.0,,4.0,1.0,230.0,4.0,4.0
100412,3,3.0,0,24.0,1.0,2.0,,1.0,2.0,173.79999999999998,4.0,3.0
100416,1,27.0,1,24.0,1.0,2.0,,1.0,2.0,,4.0,3.0
100416,4,5.0,0,27.0,1.0,2.0,,6.0,3.0,173.79999999999998,3.0,3.0
100418,4,0.0,0,23.0,2.0,2.0,,6.0,2.0,260.0,3.0,4.0
100423,4,1.0,0,22.0,1.0,2.0,,3.0,1.0,280.0,4.0,5.0
100424,2,49.0,0,28.0,2.0,5.0,,2.0,1.0,350.0,4.0,2.0
100430,4,2.0,0,27.0,1.0,2.0,,2.0,2.0,225.94,4.0,3.0
100434,1,43.0,1,25.0,2.0,4.0,,3.0,1.0,119.4875,4.0,5.0
100434,4,17.0,0,28.0,2.0,4.0,,3.0,1.0,173.79999999999998,5.0,4.0
100440,3,2.0,0,29.0,2.0,3.0,,7.0,1.0,400.0,4.0,4.0
100443,3,48.0,0,27.0,1.0,2.0,,2.0,4.0,100.0,3.0,2.0
100445,2,17.0,0,27.0,1.0,4.0,,9.0,1.0,350.0,3.0,3.0
100446,4,2.0,0,26.0,2.0,4.0,,9.0,1.0,416.6666666666667,4.0,3.0
100452,4,30.0,0,31.0,2.0,2.0,,4.0,1.0,320.0,4.0,4.0
100468,4,5.0,0,30.0,1.0,4.0,,1.0,2.0,130.35,3.0,2.0
100469,3,32.0,1,21.0,1.0,2.0,,3.0,2.0,500.0,3.0,4.0
100469,4,3.0,0,22.0,1.0,2.0,6.0,1.0,2.0,300.0,4.0,4.0
100470,1,23.0,1,21.0,2.0,2.0,,2.0,2.0,90.0,4.0,2.0
100470,4,8.0,0,24.0,2.0,4.0,,2.0,2.0,50.0,3.0,2.0
100471,4,39.0,0,28.0,2.0,4.0,,6.0,1.0,340.0,5.0,4.0
100472,2,25.0,1,25.0,2.0,2.0,,1.0,5.0,50.0,4.0,3.0
100472,4,7.0,0,27.0,2.0,4.0,2.0,6.0,1.0,625.0,5.0,5.0
100473,4,17.0,0,22.0,2.0,2.0,,1.0,5.0,100.0,3.0,4.0
100477,3,0.0,0,22.0,1.0,2.0,,1.0,5.0,40.0,2.0,3.0
100478,4,3.0,0,27.0,1.0,4.0,,7.0,1.0,333.3333333333333,4.0,5.0
100480,3,17.0,1,23.0,1.0,2.0,,1.0,5.0,360.0,3.0,3.0
100480,4,3.0,0,24.0,1.0,4.0,2.0,1.0,2.0,180.0,4.0,4.0
100481,2,15.0,1,22.0,1.0,2.0,,2.0,2.0,173.79999999999998,3.0,4.0
100481,4,14.0,0,24.0,1.0,2.0,,2.0,2.0,60.0,3.0,2.0
100482,3,12.0,0,21.0,2.0,2.0,,2.0,2.0,167.19559999999998,4.0,3.0
100483,1,39.0,0,26.0,2.0,3.0,,1.0,2.0,52.0,3.0,3.0
100484,1,16.0,1,21.0,2.0,2.0,,2.0,2.0,60.0,4.0,3.0
100484,2,5.0,1,22.0,2.0,2.0,6.0,2.0,2.0,50.0,2.0,3.0
100484,3,18.0,1,23.0,2.0,2.0,6.0,3.0,1.0,167.19559999999998,5.0,3.0
100485,4,20.0,0,27.0,2.0,4.0,,8.0,1.0,200.0,3.0,3.0
100489,1,29.0,1,23.0,1.0,2.0,,1.0,2.0,30.0,2.0,2.0
100489,3,17.0,1,25.0,1.0,2.0,,3.0,1.0,173.79999999999998,3.0,3.0
100490,3,12.0,1,27.0,1.0,2.0,,1.0,3.0,173.79999999999998,3.0,3.0
100491,4,72.0,0,29.0,2.0,4.0,,8.0,1.0,300.0,4.0,3.0
100493,3,0.0,0,24.0,1.0,2.0,,1.0,1.0,300.0,3.0,3.0
100494,1,12.0,1,22.0,2.0,2.0,,9.0,2.0,30.415,3.0,4.0
100494,2,0.0,0,23.0,2.0,2.0,2.0,3.0,2.0,173.79999999999998,1.0,1.0
100495,1,3.0,0,26.0,2.0,3.0,,3.0,1.0,250.0,4.0,3.0
100496,1,40.0,1,23.0,2.0,3.0,,8.0,1.0,200.0,4.0,4.0
100496,4,22.0,0,26.0,2.0,4.0,,7.0,1.0,291.6666666666667,3.0,3.0
100499,2,22.0,1,22.0,2.0,3.0,,3.0,2.0,120.0,3.0,3.0
100499,4,19.0,0,24.0,2.0,3.0,,4.0,1.0,300.0,4.0,4.0
100504,2,3.0,0,22.0,2.0,3.0,,4.0,1.0,165.10999999999999,3.0,3.0
100505,3,17.0,1,30.0,2.0,4.0,,6.0,1.0,200.0,3.0,4.0
100505,4,0.0,0,31.0,2.0,5.0,0.0,3.0,1.0,237.0,2.0,3.0
100506,1,15.0,1,21.0,2.0,2.0,,3.0,2.0,130.35,4.0,3.0
100506,2,0.0,0,22.0,2.0,2.0,5.0,2.0,1.0,47.794999999999995,3.0,3.0
100508,1,6.0,1,20.0,2.0,2.0,,1.0,2.0,86.0,3.0,3.0
100508,3,21.0,1,22.0,2.0,2.0,,2.0,2.0,,2.0,3.0
100508,4,3.0,0,23.0,2.0,2.0,0.0,1.0,2.0,78.21,3.0,3.0
100509,4,1.0,0,26.0,1.0,4.0,,1.0,1.0,500.0,4.0,5.0
100510,4,15.0,0,27.0,2.0,4.0,,9.0,1.0,320.0,4.0,3.0
100511,3,18.0,0,26.0,1.0,4.0,,2.0,1.0,280.0,4.0,4.0
100513,3,2.0,0,27.0,1.0,4.0,,2.0,1.0,280.0,4.0,3.0
100514,4,7.0,0,29.0,1.0,4.0,,2.0,1.0,300.0,5.0,5.0
100516,2,29.0,1,22.0,2.0,2.0,,1.0,2.0,120.0,2.0,3.0
100516,4,3.0,0,24.0,2.0,4.0,,8.0,1.0,300.0,3.0,4.0
100518,4,37.0,0,25.0,1.0,2.0,,3.0,3.0,400.0,4.0,3.0
100519,1,0.0,0,19.0,1.0,2.0,,3.0,2.0,400.0,3.0,3.0
100521,4,1.0,0,24.0,2.0,4.0,,2.0,2.0,160.0,2.0,2.0
100524,4,16.0,0,30.0,1.0,4.0,,5.0,1.0,350.0,4.0,5.0
100525,3,18.0,0,21.0,2.0,2.0,,2.0,2.0,60.0,5.0,5.0
100526,4,4.0,0,31.0,1.0,4.0,,1.0,2.0,140.0,3.0,2.0
100529,4,25.0,0,29.0,1.0,3.0,,1.0,2.0,192.0,4.0,2.0
100532,2,26.0,0,24.0,1.0,2.0,,2.0,2.0,300.0,3.0,2.0
100534,4,85.0,0,31.0,2.0,4.0,,9.0,1.0,480.0,4.0,4.0
100536,2,2.0,0,26.0,2.0,3.0,,3.0,1.0,250.0,4.0,1.0
100537,2,0.0,0,22.0,1.0,2.0,,5.0,1.0,250.0,3.0,3.0
100539,1,30.0,1,24.0,1.0,2.0,,1.0,2.0,104.28,3.0,3.0
100539,4,9.0,0,27.0,1.0,2.0,,1.0,1.0,230.0,5.0,5.0
100540,2,28.0,1,22.0,2.0,2.0,,1.0,2.0,48.0,5.0,5.0
100540,3,5.0,0,23.0,2.0,2.0,5.0,1.0,3.0,35.0,5.0,4.0
100541,1,54.0,1,27.0,1.0,3.0,,6.0,1.0,250.0,3.0,3.0
100541,4,20.0,0,30.0,1.0,3.0,,1.0,1.0,270.0,3.0,3.0
100542,1,11.0,1,24.0,2.0,3.0,,1.0,2.0,180.0,4.0,3.0
100542,2,1.0,0,25.0,2.0,3.0,5.0,2.0,2.0,165.10999999999999,4.0,4.0
100543,2,9.0,1,22.0,2.0,2.0,,2.0,2.0,165.10999999999999,4.0,3.0
100543,3,6.0,0,23.0,2.0,3.0,5.0,4.0,1.0,250.0,4.0,4.0
100544,1,23.0,1,27.0,1.0,4.0,,7.0,1.0,250.0,5.0,4.0
100544,4,16.0,0,30.0,1.0,4.0,,4.0,1.0,283.3333333333333,4.0,3.0
100545,1,24.0,1,20.0,2.0,2.0,,1.0,2.0,60.0,2.0,3.0
100545,4,24.0,0,23.0,2.0,4.0,,7.0,2.0,150.0,5.0,4.0
100546,1,52.0,0,25.0,2.0,2.0,,1.0,2.0,180.0,3.0,3.0
100547,1,21.0,1,27.0,2.0,4.0,,2.0,1.0,260.0,5.0,5.0
100547,4,24.0,0,30.0,2.0,4.0,,6.0,1.0,375.0,3.0,3.0
100549,1,16.0,0,20.0,2.0,2.0,,3.0,2.0,120.0,3.0,3.0
100550,4,13.0,0,25.0,2.0,4.0,,9.0,1.0,750.0,4.0,3.0
100558,2,8.0,1,29.0,2.0,4.0,,1.0,2.0,159.2008,3.0,3.0
100558,3,15.0,1,30.0,2.0,4.0,5.0,1.0,3.0,173.79999999999998,2.0,2.0
100558,4,1.0,0,31.0,2.0,4.0,5.0,5.0,1.0,250.0,5.0,4.0
100560,3,63.0,0,30.0,2.0,2.0,,1.0,6.0,,4.0,4.0
100563,4,75.0,0,29.0,2.0,4.0,,3.0,1.0,270.0,2.0,2.0
100570,3,25.0,0,28.0,2.0,4.0,,3.0,1.0,230.0,4.0,4.0
100575,3,8.0,0,23.0,1.0,2.0,,3.0,2.0,100.0,2.0,2.0
100578,4,30.0,0,23.0,1.0,2.0,,4.0,1.0,280.0,5.0,4.0
100579,1,15.0,1,24.0,2.0,4.0,,2.0,2.0,167.0,4.0,2.0
100579,4,21.0,0,27.0,2.0,4.0,,4.0,1.0,380.0,5.0,5.0
100580,3,35.0,1,21.0,2.0,2.0,,2.0,2.0,82.0,3.0,4.0
100581,4,25.0,0,23.0,2.0,2.0,,1.0,2.0,210.0,4.0,3.0
100582,3,67.0,1,29.0,1.0,2.0,,1.0,2.0,130.0,3.0,2.0
100584,4,51.0,0,23.0,2.0,2.0,,2.0,1.0,250.0,4.0,2.0
100585,4,37.0,0,30.0,1.0,2.0,,3.0,1.0,350.0,5.0,4.0
100586,4,31.0,0,24.0,1.0,2.0,,2.0,2.0,110.0,4.0,3.0
100588,1,0.0,0,22.0,1.0,2.0,,3.0,2.0,350.0,2.0,5.0
100589,1,11.0,1,21.0,2.0,2.0,,3.0,2.0,30.0,3.0,3.0
100589,3,12.0,1,23.0,2.0,4.0,,2.0,2.0,30.0,5.0,4.0
100589,4,7.0,0,24.0,2.0,4.0,2.0,5.0,1.0,180.0,4.0,4.0
100590,4,41.0,0,26.0,1.0,4.0,,1.0,2.0,110.0,3.0,3.0
100594,4,63.0,0,29.0,1.0,3.0,,1.0,4.0,350.0,4.0,3.0
100596,4,63.0,0,30.0,2.0,4.0,,1.0,4.0,300.0,4.0,4.0
100597,4,17.0,0,22.0,1.0,2.0,,1.0,1.0,220.0,3.0,3.0
100598,4,61.0,0,30.0,1.0,4.0,,7.0,1.0,500.0,4.0,5.0
100599,4,62.0,0,31.0,1.0,2.0,,1.0,5.0,470.0,3.0,4.0
100601,4,63.0,0,31.0,1.0,4.0,,8.0,1.0,450.0,3.0,4.0
100602,4,63.0,0,31.0,2.0,4.0,,3.0,1.0,200.0,4.0,5.0
100603,4,75.0,0,31.0,2.0,4.0,,2.0,1.0,500.0,5.0,5.0
100604,4,63.0,0,31.0,2.0,3.0,,2.0,1.0,300.0,5.0,3.0
100605,4,13.0,0,24.0,2.0,4.0,,3.0,1.0,283.3333333333333,3.0,4.0
100607,3,51.0,0,30.0,1.0,4.0,,9.0,1.0,583.3333333333334,4.0,4.0
100609,1,33.0,0,26.0,2.0,4.0,,3.0,1.0,200.0,3.0,4.0
100610,4,58.0,0,29.0,2.0,4.0,,2.0,1.0,300.0,3.0,4.0
100611,4,16.0,0,28.0,1.0,4.0,,4.0,1.0,270.0,5.0,4.0
100612,4,52.0,0,26.0,1.0,2.0,,1.0,1.0,300.0,5.0,3.0
100613,1,61.0,1,24.0,2.0,2.0,,3.0,2.0,200.0,4.0,3.0
100613,4,1.0,0,27.0,2.0,2.0,,1.0,2.0,140.0,5.0,3.0
100614,4,4.0,0,22.0,1.0,2.0,,1.0,2.0,230.0,3.0,3.0
100616,3,20.0,1,27.0,1.0,4.0,,4.0,1.0,250.0,3.0,4.0
100616,4,0.0,0,28.0,1.0,4.0,4.0,5.0,1.0,330.0,5.0,5.0
100617,1,24.0,0,28.0,1.0,4.0,,5.0,1.0,310.0,4.0,5.0
100619,3,76.0,0,30.0,2.0,4.0,,9.0,1.0,380.0,4.0,3.0
100621,3,19.0,0,23.0,2.0,3.0,,3.0,2.0,195.0,4.0,3.0
100622,4,59.0,0,30.0,1.0,2.0,,3.0,3.0,400.0,2.0,2.0
100623,1,71.0,1,26.0,2.0,4.0,,3.0,1.0,237.5,4.0,4.0
100623,4,0.0,0,29.0,2.0,4.0,,1.0,2.0,140.0,2.0,3.0
100625,1,14.0,1,27.0,2.0,4.0,,2.0,2.0,37.0,3.0,2.0
100625,4,21.0,0,30.0,2.0,4.0,,4.0,1.0,350.0,3.0,5.0
100626,1,22.0,1,26.0,2.0,3.0,,1.0,2.0,100.0,3.0,3.0
100626,4,14.0,0,29.0,2.0,3.0,,1.0,5.0,400.0,5.0,5.0
100627,4,39.0,0,28.0,2.0,4.0,,1.0,2.0,170.0,3.0,4.0
100632,2,8.0,0,23.0,1.0,2.0,,3.0,2.0,320.0,2.0,4.0
100633,4,4.0,0,25.0,1.0,3.0,,6.0,1.0,330.0,4.0,4.0
100634,1,11.0,1,24.0,2.0,2.0,,2.0,2.0,,4.0,4.0
100634,2,1.0,0,25.0,2.0,2.0,6.0,1.0,2.0,36.64,4.0,3.0
100635,3,2.0,0,28.0,1.0,3.0,,2.0,2.0,180.0,4.0,4.0
100642,1,16.0,1,28.0,1.0,2.0,,3.0,2.0,216.66666666666666,3.0,3.0
100642,4,15.0,0,31.0,1.0,2.0,,7.0,1.0,458.3333333333333,5.0,4.0
100643,1,7.0,1,28.0,2.0,2.0,,1.0,1.0,166.0,3.0,3.0
100643,4,27.0,0,31.0,2.0,2.0,,1.0,5.0,300.0,4.0,3.0
100645,1,16.0,1,28.0,2.0,2.0,,3.0,1.0,333.3333333333333,4.0,4.0
100645,3,13.0,1,30.0,2.0,2.0,,3.0,1.0,274.1666666666667,4.0,4.0
100645,4,7.0,0,31.0,2.0,2.0,0.0,3.0,1.0,283.3333333333333,3.0,3.0
100646,2,15.0,1,23.0,2.0,2.0,,2.0,2.0,,4.0,4.0
100646,4,14.0,0,25.0,2.0,4.0,,9.0,1.0,258.3333333333333,3.0,4.0
100647,2,4.0,1,29.0,2.0,4.0,,4.0,2.0,250.0,4.0,4.0
100647,4,17.0,0,31.0,2.0,4.0,,5.0,1.0,223.33333333333334,4.0,3.0
100648,3,11.0,1,28.0,2.0,5.0,,4.0,1.0,233.33333333333334,4.0,4.0
100649,1,3.0,0,26.0,1.0,2.0,,3.0,1.0,200.0,4.0,3.0
100653,1,6.0,0,22.0,1.0,2.0,,1.0,5.0,100.0,4.0,4.0
100654,3,17.0,1,26.0,1.0,2.0,,1.0,3.0,173.79999999999998,2.0,2.0
100657,2,6.0,0,26.0,1.0,2.0,,9.0,2.0,347.59999999999997,2.0,3.0
100659,4,3.0,0,22.0,2.0,2.0,,1.0,3.0,173.79999999999998,2.0,2.0
100661,2,13.0,0,27.0,2.0,4.0,,2.0,2.0,250.0,1.0,1.0
100662,4,3.0,0,23.0,2.0,2.0,,3.0,1.0,291.6666666666667,4.0,4.0
100664,2,14.0,1,22.0,1.0,2.0,,3.0,1.0,152.075,5.0,5.0
100664,3,3.0,0,23.0,1.0,2.0,5.0,1.0,3.0,108.625,4.0,4.0
100666,2,7.0,0,23.0,1.0,2.0,,1.0,5.0,110.0,4.0,4.0
100667,1,15.0,1,21.0,2.0,2.0,,1.0,2.0,,1.0,2.0
100668,4,123.0,0,31.0,2.0,2.0,,6.0,1.0,320.0,4.0,4.0
100669,4,63.0,0,30.0,1.0,4.0,,6.0,1.0,341.6666666666667,4.0,4.0
100677,4,74.0,0,28.0,2.0,3.0,,2.0,1.0,330.0,4.0,4.0
100682,1,6.0,0,23.0,1.0,2.0,,1.0,2.0,151.5536,2.0,2.0
100685,4,63.0,0,31.0,1.0,4.0,,4.0,1.0,270.0,5.0,3.0
100686,2,41.0,1,26.0,2.0,4.0,,4.0,1.0,260.0,3.0,4.0
100686,4,19.0,0,28.0,2.0,4.0,0.0,1.0,5.0,260.0,3.0,3.0
100687,3,39.0,0,29.0,1.0,4.0,,3.0,1.0,350.0,4.0,3.0
100691,4,4.0,0,22.0,1.0,2.0,,7.0,2.0,500.0,4.0,2.0
100694,4,4.0,0,31.0,2.0,3.0,,1.0,1.0,280.0,4.0,3.0
100696,4,39.0,0,30.0,1.0,4.0,,3.0,1.0,300.0,5.0,4.0
100697,4,37.0,0,22.0,2.0,2.0,,1.0,1.0,300.0,3.0,4.0
100699,4,2.0,0,26.0,1.0,4.0,,1.0,1.0,300.0,3.0,3.0
100700,3,12.0,1,22.0,2.0,2.0,,2.0,1.0,320.0,5.0,4.0
100700,4,5.0,0,23.0,2.0,2.0,6.0,3.0,1.0,350.0,4.0,5.0
100703,4,51.0,0,31.0,1.0,4.0,,4.0,1.0,400.0,4.0,4.0
100704,4,45.0,0,29.0,1.0,4.0,,5.0,1.0,340.0,5.0,5.0
100705,4,51.0,0,29.0,1.0,4.0,,9.0,1.0,370.0,3.0,4.0
100707,2,21.0,1,26.0,2.0,4.0,,1.0,2.0,120.0,3.0,3.0
100707,4,3.0,0,28.0,2.0,5.0,6.0,9.0,1.0,220.0,4.0,4.0
100709,4,51.0,0,28.0,1.0,2.0,,2.0,1.0,370.0,5.0,4.0
100711,4,4.0,0,22.0,2.0,2.0,,1.0,2.0,40.0,4.0,4.0
100713,4,63.0,0,28.0,2.0,4.0,,2.0,1.0,300.0,4.0,4.0
100714,4,30.0,0,22.0,1.0,2.0,,1.0,1.0,280.0,3.0,3.0
100717,3,18.0,1,27.0,1.0,2.0,,1.0,1.0,173.79999999999998,3.0,3.0
100718,4,61.0,0,31.0,1.0,4.0,,3.0,1.0,375.0,5.0,4.0
100720,4,51.0,0,28.0,1.0,4.0,,3.0,1.0,330.0,3.0,3.0
100721,4,75.0,0,29.0,1.0,2.0,,2.0,1.0,500.0,3.0,5.0
100723,1,3.0,1,21.0,2.0,2.0,,1.0,2.0,75.0,3.0,4.0
100723,4,28.0,0,24.0,2.0,3.0,,3.0,2.0,200.0,3.0,4.0
100724,1,17.0,1,20.0,2.0,2.0,,6.0,2.0,151.5536,3.0,3.0
100724,3,17.0,1,22.0,2.0,2.0,,9.0,1.0,220.0,3.0,3.0
100725,4,36.0,0,25.0,1.0,2.0,,3.0,1.0,441.6666666666667,4.0,4.0
100726,4,57.0,0,26.0,2.0,3.0,,3.0,1.0,204.16666666666666,5.0,5.0
100727,4,66.0,0,25.0,2.0,2.0,,2.0,1.0,215.0,3.0,3.0
100728,4,117.0,0,29.0,2.0,2.0,,2.0,1.0,231.25,3.0,4.0
100729,4,73.0,0,30.0,1.0,2.0,,2.0,1.0,245.0,4.0,3.0
100731,4,120.0,0,31.0,2.0,2.0,,3.0,1.0,270.0,2.0,3.0
100732,1,25.0,1,22.0,1.0,3.0,,1.0,2.0,151.5536,2.0,2.0
100735,4,58.0,0,28.0,2.0,4.0,,2.0,1.0,245.0,5.0,5.0
100736,4,93.0,0,27.0,2.0,2.0,,1.0,1.0,220.83333333333334,3.0,4.0
100737,4,123.0,0,30.0,2.0,2.0,,2.0,1.0,270.0,5.0,3.0
100738,4,4.0,0,27.0,1.0,4.0,,6.0,1.0,283.3333333333333,4.0,5.0
100739,4,82.0,0,30.0,2.0,4.0,,2.0,1.0,550.0,4.0,4.0
100741,3,87.0,0,30.0,1.0,2.0,,7.0,1.0,350.0,3.0,4.0
100746,4,6.0,0,28.0,1.0,4.0,,7.0,1.0,270.0,3.0,4.0
100747,3,9.0,1,21.0,1.0,2.0,,1.0,2.0,173.79999999999998,3.0,4.0
100747,4,4.0,0,22.0,1.0,2.0,6.0,1.0,2.0,150.0,4.0,2.0
100748,4,47.0,0,30.0,1.0,4.0,,3.0,1.0,360.0,4.0,4.0
100750,4,75.0,0,29.0,2.0,4.0,,2.0,1.0,330.0,4.0,5.0
100751,4,63.0,0,30.0,1.0,4.0,,9.0,1.0,316.6666666666667,4.0,5.0
100753,1,15.0,0,24.0,2.0,4.0,,2.0,1.0,200.0,3.0,4.0
100754,4,49.0,0,28.0,1.0,3.0,,2.0,1.0,330.0,5.0,4.0
100757,4,85.0,0,29.0,1.0,2.0,,1.0,1.0,380.0,3.0,3.0
100759,4,63.0,0,24.0,1.0,2.0,,9.0,1.0,433.3333333333333,4.0,3.0
100760,4,61.0,0,31.0,1.0,4.0,,3.0,1.0,583.3333333333334,4.0,5.0
100761,2,38.0,0,26.0,2.0,4.0,,3.0,1.0,230.0,3.0,4.0
100763,4,61.0,0,28.0,2.0,4.0,,3.0,1.0,350.0,5.0,5.0
100767,4,87.0,0,26.0,2.0,2.0,,1.0,1.0,300.0,4.0,4.0
100768,3,25.0,0,23.0,2.0,2.0,,2.0,2.0,220.0,4.0,3.0
100769,1,6.0,1,24.0,1.0,2.0,,1.0,2.0,200.0,3.0,3.0
100769,2,12.0,1,25.0,1.0,2.0,6.0,3.0,2.0,270.0,3.0,3.0
100769,3,17.0,1,26.0,1.0,2.0,5.0,1.0,1.0,280.0,4.0,4.0
100770,4,12.0,0,31.0,2.0,2.0,,4.0,1.0,330.0,3.0,3.0
100771,4,74.0,0,31.0,1.0,2.0,,2.0,1.0,275.0,3.0,4.0
100772,4,18.0,0,23.0,2.0,2.0,,3.0,1.0,255.0,5.0,3.0
100773,4,52.0,0,27.0,2.0,4.0,,4.0,1.0,310.0,5.0,3.0
100774,4,16.0,0,24.0,2.0,4.0,,8.0,1.0,370.0,4.0,5.0
100775,4,53.0,0,31.0,1.0,4.0,,6.0,1.0,300.0,5.0,4.0
100776,4,46.0,0,24.0,2.0,2.0,,2.0,1.0,300.0,3.0,4.0
100777,4,86.0,0,31.0,2.0,2.0,,1.0,1.0,270.0,4.0,3.0
100778,4,101.0,0,31.0,2.0,4.0,,6.0,1.0,410.0,5.0,4.0
100779,1,1.0,0,22.0,1.0,2.0,,1.0,2.0,,4.0,4.0
100780,4,50.0,0,30.0,2.0,3.0,,1.0,4.0,270.0,4.0,4.0
100781,4,118.0,0,29.0,2.0,2.0,,8.0,1.0,290.0,3.0,4.0
100782,1,10.0,1,20.0,2.0,2.0,,1.0,2.0,30.0,3.0,3.0
100782,2,21.0,1,21.0,2.0,2.0,2.0,1.0,2.0,42.0,4.0,4.0
100782,4,2.0,0,23.0,2.0,4.0,,3.0,1.0,300.0,5.0,4.0
100783,4,14.0,0,26.0,2.0,5.0,,1.0,2.0,250.0,3.0,4.0
100784,4,64.0,0,31.0,1.0,4.0,,2.0,1.0,330.0,4.0,4.0
100785,4,74.0,0,25.0,2.0,2.0,,1.0,1.0,270.0,5.0,4.0
100787,4,13.0,0,24.0,2.0,4.0,,3.0,1.0,275.0,4.0,4.0
100788,4,85.0,0,29.0,1.0,2.0,,2.0,1.0,280.0,5.0,4.0
100789,4,64.0,0,26.0,2.0,2.0,,1.0,1.0,280.0,4.0,5.0
100790,2,23.0,1,21.0,2.0,2.0,,1.0,2.0,75.0,4.0,3.0
100790,4,0.0,0,23.0,2.0,4.0,,3.0,1.0,310.0,3.0,4.0
100791,4,5.0,0,25.0,2.0,4.0,,2.0,1.0,280.0,5.0,4.0
100792,4,74.0,0,31.0,1.0,4.0,,3.0,1.0,300.0,3.0,4.0
100793,4,110.0,0,28.0,2.0,2.0,,6.0,1.0,300.0,3.0,4.0
100794,4,86.0,0,31.0,1.0,3.0,,7.0,1.0,300.0,3.0,4.0
100795,1,39.0,1,28.0,1.0,3.0,,3.0,1.0,300.0,4.0,3.0
100795,4,24.0,0,31.0,1.0,3.0,,3.0,1.0,400.0,4.0,4.0
100796,4,123.0,0,31.0,2.0,3.0,,5.0,1.0,300.0,4.0,3.0
100797,4,87.0,0,30.0,2.0,4.0,,3.0,1.0,350.0,3.0,4.0
100798,3,27.0,0,28.0,1.0,4.0,,9.0,1.0,320.0,3.0,4.0
100799,4,109.0,0,31.0,2.0,3.0,,2.0,1.0,300.0,3.0,4.0
100800,4,109.0,0,31.0,2.0,2.0,,3.0,1.0,300.0,3.0,4.0
100802,4,87.0,0,28.0,2.0,3.0,,2.0,1.0,380.0,4.0,4.0
100803,3,121.0,0,30.0,2.0,3.0,,3.0,1.0,300.0,3.0,3.0
100804,3,109.0,0,29.0,2.0,2.0,,1.0,1.0,300.0,4.0,4.0
100805,4,74.0,0,31.0,1.0,4.0,,6.0,1.0,320.0,4.0,4.0
100806,4,52.0,0,31.0,1.0,2.0,,4.0,1.0,300.0,4.0,4.0
100807,1,0.0,0,22.0,2.0,2.0,,2.0,2.0,50.0,3.0,2.0
100808,1,3.0,0,26.0,1.0,4.0,,6.0,2.0,300.0,2.0,3.0
100809,1,22.0,1,27.0,2.0,4.0,,3.0,2.0,200.0,4.0,4.0
100809,4,18.0,0,30.0,2.0,4.0,,1.0,1.0,283.3333333333333,4.0,4.0
100810,1,5.0,1,20.0,2.0,2.0,,3.0,2.0,220.0,4.0,4.0
100810,2,2.0,0,21.0,2.0,2.0,0.0,3.0,1.0,230.0,4.0,4.0
100811,1,1.0,0,25.0,1.0,2.0,,2.0,2.0,250.0,3.0,2.0
100812,2,17.0,0,22.0,1.0,1.0,,2.0,1.0,200.0,3.0,4.0
100813,3,0.0,0,25.0,1.0,2.0,,1.0,5.0,200.0,4.0,4.0
100814,1,15.0,1,20.0,2.0,2.0,,2.0,2.0,42.0,4.0,2.0
100815,1,0.0,0,24.0,1.0,2.0,,3.0,2.0,280.0,5.0,4.0
100816,4,49.0,0,27.0,1.0,3.0,,5.0,1.0,541.6666666666666,4.0,4.0
100818,4,0.0,0,28.0,1.0,4.0,,1.0,3.0,250.0,3.0,2.0
100819,1,17.0,0,20.0,1.0,2.0,,1.0,2.0,45.0,3.0,2.0
100820,4,51.0,0,25.0,2.0,4.0,,1.0,5.0,150.0,2.0,5.0
100821,1,14.0,1,22.0,2.0,2.0,,6.0,2.0,180.0,4.0,3.0
100821,2,3.0,1,23.0,2.0,2.0,0.0,6.0,1.0,220.0,3.0,3.0
100821,3,3.0,0,24.0,2.0,2.0,0.0,6.0,2.0,55.0,3.0,2.0
100823,4,99.0,0,31.0,1.0,2.0,,7.0,1.0,320.0,4.0,4.0
100824,4,54.0,0,31.0,2.0,2.0,,1.0,5.0,300.0,4.0,5.0
100825,2,47.0,1,29.0,1.0,4.0,,5.0,1.0,300.0,3.0,5.0
100825,4,4.0,0,31.0,1.0,4.0,,2.0,1.0,320.0,5.0,5.0
100826,4,2.0,0,26.0,1.0,2.0,,4.0,1.0,316.6666666666667,4.0,4.0
100828,1,11.0,0,20.0,2.0,2.0,,1.0,2.0,90.0,4.0,3.0
100829,1,25.0,1,25.0,2.0,3.0,,2.0,1.0,200.0,4.0,2.0
100829,3,17.0,0,27.0,2.0,3.0,,4.0,1.0,266.6666666666667,4.0,2.0
100830,1,3.0,0,26.0,1.0,2.0,,1.0,5.0,180.0,3.0,3.0
