year,emp_type,ksic_section,industry,item,unit,value
2022,전체근로자(특수형태포함),전체,전체,월급여액,천원,3166.0
2022,전체근로자(특수형태포함),전체,전체,정액급여,천원,2994.0
2022,전체근로자(특수형태포함),전체,전체,초과급여,천원,172.0
2022,전체근로자(특수형태포함),전체,전체,전년도 연간특별급여/12개월,천원,341.0
2022,전체근로자(특수형태포함),전체,전체,전년도 연간특별급여,천원,4086.0
2023,전체근로자(특수형태포함),전체,전체,총근로일수,일,
2023,전체근로자(특수형태포함),전체,전체,총근로시간,시간,
2023,전체근로자(특수형태포함),전체,전체,소정실근로시간,시간,
2023,전체근로자(특수형태포함),전체,전체,초과근로시간,시간,
2023,전체근로자(특수형태포함),전체,전체,휴일근로시간,시간,
2023,전체근로자(특수형태포함),전체,전체,시간당임금총액,원,
2023,전체근로자(특수형태포함),전체,전체,시간당정액급여,원,
2023,전체근로자(특수형태포함),전체,전체,월임금총액,천원,3624.0
2023,전체근로자(특수형태포함),전체,전체,월급여액,천원,3266.0
2023,전체근로자(특수형태포함),전체,전체,정액급여,천원,3091.0
2023,전체근로자(특수형태포함),전체,전체,초과급여,천원,175.0
2023,전체근로자(특수형태포함),전체,전체,전년도 연간특별급여/12개월,천원,358.0
2023,전체근로자(특수형태포함),전체,전체,전년도 연간특별급여,천원,4300.0
2024,전체근로자(특수형태포함),전체,전체,총근로일수,일,
2024,전체근로자(특수형태포함),전체,전체,총근로시간,시간,
2024,전체근로자(특수형태포함),전체,전체,소정실근로시간,시간,
2024,전체근로자(특수형태포함),전체,전체,초과근로시간,시간,
2024,전체근로자(특수형태포함),전체,전체,휴일근로시간,시간,
2024,전체근로자(특수형태포함),전체,전체,시간당임금총액,원,
2024,전체근로자(특수형태포함),전체,전체,시간당정액급여,원,
2024,전체근로자(특수형태포함),전체,전체,월임금총액,천원,3717.0
2024,전체근로자(특수형태포함),전체,전체,월급여액,천원,3369.0
2024,전체근로자(특수형태포함),전체,전체,정액급여,천원,3189.0
2024,전체근로자(특수형태포함),전체,전체,초과급여,천원,180.0
2024,전체근로자(특수형태포함),전체,전체,전년도 연간특별급여/12개월,천원,348.0
2024,전체근로자(특수형태포함),전체,전체,전년도 연간특별급여,천원,4180.0
2025,전체근로자(특수형태포함),전체,전체,총근로일수,일,
2025,전체근로자(특수형태포함),전체,전체,총근로시간,시간,
2025,전체근로자(특수형태포함),전체,전체,소정실근로시간,시간,
2025,전체근로자(특수형태포함),전체,전체,초과근로시간,시간,
2025,전체근로자(특수형태포함),전체,전체,휴일근로시간,시간,
2025,전체근로자(특수형태포함),전체,전체,시간당임금총액,원,
2025,전체근로자(특수형태포함),전체,전체,시간당정액급여,원,
2025,전체근로자(특수형태포함),전체,전체,월임금총액,천원,3814.0
2025,전체근로자(특수형태포함),전체,전체,월급여액,천원,3463.0
2025,전체근로자(특수형태포함),전체,전체,정액급여,천원,3263.0
2025,전체근로자(특수형태포함),전체,전체,초과급여,천원,200.0
2025,전체근로자(특수형태포함),전체,전체,전년도 연간특별급여/12개월,천원,351.0
2025,전체근로자(특수형태포함),전체,전체,전년도 연간특별급여,천원,4209.0
2020,전체근로자(특수형태포함),A,"농업, 임업 및 어업",총근로일수,일,
2020,전체근로자(특수형태포함),A,"농업, 임업 및 어업",총근로시간,시간,
2020,전체근로자(특수형태포함),A,"농업, 임업 및 어업",소정실근로시간,시간,
2020,전체근로자(특수형태포함),A,"농업, 임업 및 어업",초과근로시간,시간,
2020,전체근로자(특수형태포함),A,"농업, 임업 및 어업",휴일근로시간,시간,
2020,전체근로자(특수형태포함),A,"농업, 임업 및 어업",시간당임금총액,원,
2020,전체근로자(특수형태포함),A,"농업, 임업 및 어업",시간당정액급여,원,
2020,전체근로자(특수형태포함),A,"농업, 임업 및 어업",월임금총액,천원,3030.0
2020,전체근로자(특수형태포함),A,"농업, 임업 및 어업",월급여액,천원,2633.0
2020,전체근로자(특수형태포함),A,"농업, 임업 및 어업",정액급여,천원,2562.0
2020,전체근로자(특수형태포함),A,"농업, 임업 및 어업",초과급여,천원,71.0
2020,전체근로자(특수형태포함),A,"농업, 임업 및 어업",전년도 연간특별급여/12개월,천원,398.0
2020,전체근로자(특수형태포함),A,"농업, 임업 및 어업",전년도 연간특별급여,천원,4774.0
2021,전체근로자(특수형태포함),A,"농업, 임업 및 어업",총근로일수,일,
2021,전체근로자(특수형태포함),A,"농업, 임업 및 어업",총근로시간,시간,
2021,전체근로자(특수형태포함),A,"농업, 임업 및 어업",소정실근로시간,시간,
2021,전체근로자(특수형태포함),A,"농업, 임업 및 어업",초과근로시간,시간,
2021,전체근로자(특수형태포함),A,"농업, 임업 및 어업",휴일근로시간,시간,
2021,전체근로자(특수형태포함),A,"농업, 임업 및 어업",시간당임금총액,원,
2021,전체근로자(특수형태포함),A,"농업, 임업 및 어업",시간당정액급여,원,
2021,전체근로자(특수형태포함),A,"농업, 임업 및 어업",월임금총액,천원,3126.0
2021,전체근로자(특수형태포함),A,"농업, 임업 및 어업",월급여액,천원,2747.0
2021,전체근로자(특수형태포함),A,"농업, 임업 및 어업",정액급여,천원,2673.0
2021,전체근로자(특수형태포함),A,"농업, 임업 및 어업",초과급여,천원,74.0
2021,전체근로자(특수형태포함),A,"농업, 임업 및 어업",전년도 연간특별급여/12개월,천원,379.0
2021,전체근로자(특수형태포함),A,"농업, 임업 및 어업",전년도 연간특별급여,천원,4551.0
2022,전체근로자(특수형태포함),A,"농업, 임업 및 어업",총근로일수,일,
2022,전체근로자(특수형태포함),A,"농업, 임업 및 어업",총근로시간,시간,
2022,전체근로자(특수형태포함),A,"농업, 임업 및 어업",소정실근로시간,시간,
2022,전체근로자(특수형태포함),A,"농업, 임업 및 어업",초과근로시간,시간,
2022,전체근로자(특수형태포함),A,"농업, 임업 및 어업",휴일근로시간,시간,
2022,전체근로자(특수형태포함),A,"농업, 임업 및 어업",시간당임금총액,원,
2022,전체근로자(특수형태포함),A,"농업, 임업 및 어업",시간당정액급여,원,
2022,전체근로자(특수형태포함),A,"농업, 임업 및 어업",월임금총액,천원,3126.0
2022,전체근로자(특수형태포함),A,"농업, 임업 및 어업",월급여액,천원,2763.0
2022,전체근로자(특수형태포함),A,"농업, 임업 및 어업",정액급여,천원,2682.0
2022,전체근로자(특수형태포함),A,"농업, 임업 및 어업",초과급여,천원,81.0
2022,전체근로자(특수형태포함),A,"농업, 임업 및 어업",전년도 연간특별급여/12개월,천원,363.0
2022,전체근로자(특수형태포함),A,"농업, 임업 및 어업",전년도 연간특별급여,천원,4354.0
2023,전체근로자(특수형태포함),A,"농업, 임업 및 어업",총근로일수,일,
2023,전체근로자(특수형태포함),A,"농업, 임업 및 어업",총근로시간,시간,
2023,전체근로자(특수형태포함),A,"농업, 임업 및 어업",소정실근로시간,시간,
2023,전체근로자(특수형태포함),A,"농업, 임업 및 어업",초과근로시간,시간,
2023,전체근로자(특수형태포함),A,"농업, 임업 및 어업",휴일근로시간,시간,
2023,전체근로자(특수형태포함),A,"농업, 임업 및 어업",시간당임금총액,원,
2023,전체근로자(특수형태포함),A,"농업, 임업 및 어업",시간당정액급여,원,
2023,전체근로자(특수형태포함),A,"농업, 임업 및 어업",월임금총액,천원,3120.0
2023,전체근로자(특수형태포함),A,"농업, 임업 및 어업",월급여액,천원,2794.0
2023,전체근로자(특수형태포함),A,"농업, 임업 및 어업",정액급여,천원,2711.0
2023,전체근로자(특수형태포함),A,"농업, 임업 및 어업",초과급여,천원,82.0
2023,전체근로자(특수형태포함),A,"농업, 임업 및 어업",전년도 연간특별급여/12개월,천원,326.0
2023,전체근로자(특수형태포함),A,"농업, 임업 및 어업",전년도 연간특별급여,천원,3915.0
2024,전체근로자(특수형태포함),A,"농업, 임업 및 어업",총근로일수,일,
2024,전체근로자(특수형태포함),A,"농업, 임업 및 어업",총근로시간,시간,
2024,전체근로자(특수형태포함),A,"농업, 임업 및 어업",소정실근로시간,시간,
2024,전체근로자(특수형태포함),A,"농업, 임업 및 어업",초과근로시간,시간,
2024,전체근로자(특수형태포함),A,"농업, 임업 및 어업",휴일근로시간,시간,
2024,전체근로자(특수형태포함),A,"농업, 임업 및 어업",시간당임금총액,원,
2024,전체근로자(특수형태포함),A,"농업, 임업 및 어업",시간당정액급여,원,
2024,전체근로자(특수형태포함),A,"농업, 임업 및 어업",월임금총액,천원,3211.0
2024,전체근로자(특수형태포함),A,"농업, 임업 및 어업",월급여액,천원,2899.0
2024,전체근로자(특수형태포함),A,"농업, 임업 및 어업",정액급여,천원,2809.0
2024,전체근로자(특수형태포함),A,"농업, 임업 및 어업",초과급여,천원,89.0
2024,전체근로자(특수형태포함),A,"농업, 임업 및 어업",전년도 연간특별급여/12개월,천원,312.0
2024,전체근로자(특수형태포함),A,"농업, 임업 및 어업",전년도 연간특별급여,천원,3746.0
2025,전체근로자(특수형태포함),A,"농업, 임업 및 어업",총근로일수,일,
2025,전체근로자(특수형태포함),A,"농업, 임업 및 어업",총근로시간,시간,
2025,전체근로자(특수형태포함),A,"농업, 임업 및 어업",소정실근로시간,시간,
2025,전체근로자(특수형태포함),A,"농업, 임업 및 어업",초과근로시간,시간,
2025,전체근로자(특수형태포함),A,"농업, 임업 및 어업",휴일근로시간,시간,
2025,전체근로자(특수형태포함),A,"농업, 임업 및 어업",시간당임금총액,원,
2025,전체근로자(특수형태포함),A,"농업, 임업 및 어업",시간당정액급여,원,
2025,전체근로자(특수형태포함),A,"농업, 임업 및 어업",월임금총액,천원,3336.0
2025,전체근로자(특수형태포함),A,"농업, 임업 및 어업",월급여액,천원,3002.0
2025,전체근로자(특수형태포함),A,"농업, 임업 및 어업",정액급여,천원,2892.0
2025,전체근로자(특수형태포함),A,"농업, 임업 및 어업",초과급여,천원,110.0
2025,전체근로자(특수형태포함),A,"농업, 임업 및 어업",전년도 연간특별급여/12개월,천원,334.0
2025,전체근로자(특수형태포함),A,"농업, 임업 및 어업",전년도 연간특별급여,천원,4009.0
2020,전체근로자(특수형태포함),B,광업,총근로일수,일,
2020,전체근로자(특수형태포함),B,광업,총근로시간,시간,
2020,전체근로자(특수형태포함),B,광업,소정실근로시간,시간,
2020,전체근로자(특수형태포함),B,광업,초과근로시간,시간,
2020,전체근로자(특수형태포함),B,광업,휴일근로시간,시간,
2020,전체근로자(특수형태포함),B,광업,시간당임금총액,원,
2020,전체근로자(특수형태포함),B,광업,시간당정액급여,원,
2020,전체근로자(특수형태포함),B,광업,월임금총액,천원,4054.0
2020,전체근로자(특수형태포함),B,광업,월급여액,천원,3651.0
2020,전체근로자(특수형태포함),B,광업,정액급여,천원,3244.0
2020,전체근로자(특수형태포함),B,광업,초과급여,천원,406.0
2020,전체근로자(특수형태포함),B,광업,전년도 연간특별급여/12개월,천원,403.0
2020,전체근로자(특수형태포함),B,광업,전년도 연간특별급여,천원,4839.0
2021,전체근로자(특수형태포함),B,광업,총근로일수,일,
2021,전체근로자(특수형태포함),B,광업,총근로시간,시간,
2021,전체근로자(특수형태포함),B,광업,소정실근로시간,시간,
2021,전체근로자(특수형태포함),B,광업,초과근로시간,시간,
2021,전체근로자(특수형태포함),B,광업,휴일근로시간,시간,
2021,전체근로자(특수형태포함),B,광업,시간당임금총액,원,
2021,전체근로자(특수형태포함),B,광업,시간당정액급여,원,
2021,전체근로자(특수형태포함),B,광업,월임금총액,천원,4119.0
2021,전체근로자(특수형태포함),B,광업,월급여액,천원,3725.0
2021,전체근로자(특수형태포함),B,광업,정액급여,천원,3346.0
2021,전체근로자(특수형태포함),B,광업,초과급여,천원,379.0
2021,전체근로자(특수형태포함),B,광업,전년도 연간특별급여/12개월,천원,394.0
2021,전체근로자(특수형태포함),B,광업,전년도 연간특별급여,천원,4723.0
2022,전체근로자(특수형태포함),B,광업,총근로일수,일,
