year,industry,ksic_section,owner_group,item,value
2018,"협회 및 단체, 수리 및 기타 개인서비스업",S,남자,활동,128525.0
2018,"협회 및 단체, 수리 및 기타 개인서비스업",S,남자,신생,18193.0
2018,"협회 및 단체, 수리 및 기타 개인서비스업",S,남자,소멸,13141.0
2018,"협회 및 단체, 수리 및 기타 개인서비스업",S,남자,신생률,14.2
2018,"협회 및 단체, 수리 및 기타 개인서비스업",S,남자,소멸률,10.2
2019,"협회 및 단체, 수리 및 기타 개인서비스업",S,남자,활동,135587.0
2019,"협회 및 단체, 수리 및 기타 개인서비스업",S,남자,신생,20488.0
2019,"협회 및 단체, 수리 및 기타 개인서비스업",S,남자,소멸,14236.0
2019,"협회 및 단체, 수리 및 기타 개인서비스업",S,남자,신생률,15.1
2019,"협회 및 단체, 수리 및 기타 개인서비스업",S,남자,소멸률,10.5
2020,"협회 및 단체, 수리 및 기타 개인서비스업",S,남자,활동,139837.0
2020,"협회 및 단체, 수리 및 기타 개인서비스업",S,남자,신생,18959.0
2020,"협회 및 단체, 수리 및 기타 개인서비스업",S,남자,소멸,14701.0
2020,"협회 및 단체, 수리 및 기타 개인서비스업",S,남자,신생률,13.6
2020,"협회 및 단체, 수리 및 기타 개인서비스업",S,남자,소멸률,10.5
2021,"협회 및 단체, 수리 및 기타 개인서비스업",S,남자,활동,143177.0
2021,"협회 및 단체, 수리 및 기타 개인서비스업",S,남자,신생,18415.0
2021,"협회 및 단체, 수리 및 기타 개인서비스업",S,남자,소멸,14563.0
2021,"협회 및 단체, 수리 및 기타 개인서비스업",S,남자,신생률,12.9
2021,"협회 및 단체, 수리 및 기타 개인서비스업",S,남자,소멸률,10.2
2022,"협회 및 단체, 수리 및 기타 개인서비스업",S,남자,활동,145819.0
2022,"협회 및 단체, 수리 및 기타 개인서비스업",S,남자,신생,17730.0
2022,"협회 및 단체, 수리 및 기타 개인서비스업",S,남자,소멸,14318.0
2022,"협회 및 단체, 수리 및 기타 개인서비스업",S,남자,신생률,12.2
2022,"협회 및 단체, 수리 및 기타 개인서비스업",S,남자,소멸률,9.8
2023,"협회 및 단체, 수리 및 기타 개인서비스업",S,남자,활동,148346.0
2023,"협회 및 단체, 수리 및 기타 개인서비스업",S,남자,신생,17231.0
2023,"협회 및 단체, 수리 및 기타 개인서비스업",S,남자,소멸,14297.0
2023,"협회 및 단체, 수리 및 기타 개인서비스업",S,남자,신생률,11.6
2023,"협회 및 단체, 수리 및 기타 개인서비스업",S,남자,소멸률,9.6
2024,"협회 및 단체, 수리 및 기타 개인서비스업",S,남자,활동,151168.0
2024,"협회 및 단체, 수리 및 기타 개인서비스업",S,남자,신생,17474.0
2024,"협회 및 단체, 수리 및 기타 개인서비스업",S,남자,신생률,11.6
2011,"협회 및 단체, 수리 및 기타 개인서비스업",S,여자,활동,126165.0
2011,"협회 및 단체, 수리 및 기타 개인서비스업",S,여자,신생,23135.0
2011,"협회 및 단체, 수리 및 기타 개인서비스업",S,여자,소멸,16914.0
2011,"협회 및 단체, 수리 및 기타 개인서비스업",S,여자,신생률,18.3
2011,"협회 및 단체, 수리 및 기타 개인서비스업",S,여자,소멸률,13.4
2012,"협회 및 단체, 수리 및 기타 개인서비스업",S,여자,활동,128633.0
2012,"협회 및 단체, 수리 및 기타 개인서비스업",S,여자,신생,19497.0
2012,"협회 및 단체, 수리 및 기타 개인서비스업",S,여자,소멸,22129.0
2012,"협회 및 단체, 수리 및 기타 개인서비스업",S,여자,신생률,15.2
2012,"협회 및 단체, 수리 및 기타 개인서비스업",S,여자,소멸률,17.2
2013,"협회 및 단체, 수리 및 기타 개인서비스업",S,여자,활동,124184.0
2013,"협회 및 단체, 수리 및 기타 개인서비스업",S,여자,신생,18240.0
2013,"협회 및 단체, 수리 및 기타 개인서비스업",S,여자,소멸,16960.0
2013,"협회 및 단체, 수리 및 기타 개인서비스업",S,여자,신생률,14.7
2013,"협회 및 단체, 수리 및 기타 개인서비스업",S,여자,소멸률,13.7
2014,"협회 및 단체, 수리 및 기타 개인서비스업",S,여자,활동,129192.0
2014,"협회 및 단체, 수리 및 기타 개인서비스업",S,여자,신생,22182.0
2014,"협회 및 단체, 수리 및 기타 개인서비스업",S,여자,소멸,17009.0
2014,"협회 및 단체, 수리 및 기타 개인서비스업",S,여자,신생률,17.2
2014,"협회 및 단체, 수리 및 기타 개인서비스업",S,여자,소멸률,13.2
2015,"협회 및 단체, 수리 및 기타 개인서비스업",S,여자,활동,133554.0
2015,"협회 및 단체, 수리 및 기타 개인서비스업",S,여자,신생,21759.0
2015,"협회 및 단체, 수리 및 기타 개인서비스업",S,여자,소멸,15817.0
2015,"협회 및 단체, 수리 및 기타 개인서비스업",S,여자,신생률,16.3
2015,"협회 및 단체, 수리 및 기타 개인서비스업",S,여자,소멸률,11.8
2016,"협회 및 단체, 수리 및 기타 개인서비스업",S,여자,활동,143025.0
2016,"협회 및 단체, 수리 및 기타 개인서비스업",S,여자,신생,25255.0
2016,"협회 및 단체, 수리 및 기타 개인서비스업",S,여자,소멸,16638.0
2016,"협회 및 단체, 수리 및 기타 개인서비스업",S,여자,신생률,17.7
2016,"협회 및 단체, 수리 및 기타 개인서비스업",S,여자,소멸률,11.6
2017,"협회 및 단체, 수리 및 기타 개인서비스업",S,여자,활동,151809.0
2017,"협회 및 단체, 수리 및 기타 개인서비스업",S,여자,신생,25829.0
2017,"협회 및 단체, 수리 및 기타 개인서비스업",S,여자,소멸,19358.0
2017,"협회 및 단체, 수리 및 기타 개인서비스업",S,여자,신생률,17.0
2017,"협회 및 단체, 수리 및 기타 개인서비스업",S,여자,소멸률,12.8
2018,"협회 및 단체, 수리 및 기타 개인서비스업",S,여자,활동,159645.0
2018,"협회 및 단체, 수리 및 기타 개인서비스업",S,여자,신생,27401.0
2018,"협회 및 단체, 수리 및 기타 개인서비스업",S,여자,소멸,18013.0
2018,"협회 및 단체, 수리 및 기타 개인서비스업",S,여자,신생률,17.2
2018,"협회 및 단체, 수리 및 기타 개인서비스업",S,여자,소멸률,11.3
2019,"협회 및 단체, 수리 및 기타 개인서비스업",S,여자,활동,172607.0
2019,"협회 및 단체, 수리 및 기타 개인서비스업",S,여자,신생,31333.0
2019,"협회 및 단체, 수리 및 기타 개인서비스업",S,여자,소멸,19819.0
2019,"협회 및 단체, 수리 및 기타 개인서비스업",S,여자,신생률,18.2
2019,"협회 및 단체, 수리 및 기타 개인서비스업",S,여자,소멸률,11.5
2020,"협회 및 단체, 수리 및 기타 개인서비스업",S,여자,활동,180369.0
2020,"협회 및 단체, 수리 및 기타 개인서비스업",S,여자,신생,28250.0
2020,"협회 및 단체, 수리 및 기타 개인서비스업",S,여자,소멸,21453.0
2020,"협회 및 단체, 수리 및 기타 개인서비스업",S,여자,신생률,15.7
2020,"협회 및 단체, 수리 및 기타 개인서비스업",S,여자,소멸률,11.9
2021,"협회 및 단체, 수리 및 기타 개인서비스업",S,여자,활동,187990.0
2021,"협회 및 단체, 수리 및 기타 개인서비스업",S,여자,신생,29531.0
2021,"협회 및 단체, 수리 및 기타 개인서비스업",S,여자,소멸,20387.0
2021,"협회 및 단체, 수리 및 기타 개인서비스업",S,여자,신생률,15.7
2021,"협회 및 단체, 수리 및 기타 개인서비스업",S,여자,소멸률,10.8
2022,"협회 및 단체, 수리 및 기타 개인서비스업",S,여자,활동,196867.0
2022,"협회 및 단체, 수리 및 기타 개인서비스업",S,여자,신생,29744.0
2022,"협회 및 단체, 수리 및 기타 개인서비스업",S,여자,소멸,20711.0
2022,"협회 및 단체, 수리 및 기타 개인서비스업",S,여자,신생률,15.1
2022,"협회 및 단체, 수리 및 기타 개인서비스업",S,여자,소멸률,10.5
2023,"협회 및 단체, 수리 및 기타 개인서비스업",S,여자,활동,206528.0
2023,"협회 및 단체, 수리 및 기타 개인서비스업",S,여자,신생,30719.0
2023,"협회 및 단체, 수리 및 기타 개인서비스업",S,여자,소멸,21223.0
2023,"협회 및 단체, 수리 및 기타 개인서비스업",S,여자,신생률,14.9
2023,"협회 및 단체, 수리 및 기타 개인서비스업",S,여자,소멸률,10.3
2024,"협회 및 단체, 수리 및 기타 개인서비스업",S,여자,활동,216700.0
2024,"협회 및 단체, 수리 및 기타 개인서비스업",S,여자,신생,31841.0
2024,"협회 및 단체, 수리 및 기타 개인서비스업",S,여자,신생률,14.7
2011,"협회 및 단체, 수리 및 기타 개인서비스업",S,30대 미만,활동,10440.0
2011,"협회 및 단체, 수리 및 기타 개인서비스업",S,30대 미만,신생,4019.0
2011,"협회 및 단체, 수리 및 기타 개인서비스업",S,30대 미만,소멸,2089.0
2011,"협회 및 단체, 수리 및 기타 개인서비스업",S,30대 미만,신생률,38.5
2011,"협회 및 단체, 수리 및 기타 개인서비스업",S,30대 미만,소멸률,20.0
2012,"협회 및 단체, 수리 및 기타 개인서비스업",S,30대 미만,활동,9062.0
2012,"협회 및 단체, 수리 및 기타 개인서비스업",S,30대 미만,신생,3020.0
2012,"협회 및 단체, 수리 및 기타 개인서비스업",S,30대 미만,소멸,2263.0
2012,"협회 및 단체, 수리 및 기타 개인서비스업",S,30대 미만,신생률,33.3
2012,"협회 및 단체, 수리 및 기타 개인서비스업",S,30대 미만,소멸률,25.0
2013,"협회 및 단체, 수리 및 기타 개인서비스업",S,30대 미만,활동,7680.0
2013,"협회 및 단체, 수리 및 기타 개인서비스업",S,30대 미만,신생,2796.0
2013,"협회 및 단체, 수리 및 기타 개인서비스업",S,30대 미만,소멸,1630.0
2013,"협회 및 단체, 수리 및 기타 개인서비스업",S,30대 미만,신생률,36.4
2013,"협회 및 단체, 수리 및 기타 개인서비스업",S,30대 미만,소멸률,21.2
2014,"협회 및 단체, 수리 및 기타 개인서비스업",S,30대 미만,활동,7685.0
2014,"협회 및 단체, 수리 및 기타 개인서비스업",S,30대 미만,신생,3141.0
2014,"협회 및 단체, 수리 및 기타 개인서비스업",S,30대 미만,소멸,1526.0
2014,"협회 및 단체, 수리 및 기타 개인서비스업",S,30대 미만,신생률,40.9
2014,"협회 및 단체, 수리 및 기타 개인서비스업",S,30대 미만,소멸률,19.9
2015,"협회 및 단체, 수리 및 기타 개인서비스업",S,30대 미만,활동,8079.0
2015,"협회 및 단체, 수리 및 기타 개인서비스업",S,30대 미만,신생,3477.0
2015,"협회 및 단체, 수리 및 기타 개인서비스업",S,30대 미만,소멸,1495.0
2015,"협회 및 단체, 수리 및 기타 개인서비스업",S,30대 미만,신생률,43.0
2015,"협회 및 단체, 수리 및 기타 개인서비스업",S,30대 미만,소멸률,18.5
2016,"협회 및 단체, 수리 및 기타 개인서비스업",S,30대 미만,활동,9498.0
2016,"협회 및 단체, 수리 및 기타 개인서비스업",S,30대 미만,신생,4390.0
2016,"협회 및 단체, 수리 및 기타 개인서비스업",S,30대 미만,소멸,1780.0
2016,"협회 및 단체, 수리 및 기타 개인서비스업",S,30대 미만,신생률,46.2
2016,"협회 및 단체, 수리 및 기타 개인서비스업",S,30대 미만,소멸률,18.7
2017,"협회 및 단체, 수리 및 기타 개인서비스업",S,30대 미만,활동,10799.0
2017,"협회 및 단체, 수리 및 기타 개인서비스업",S,30대 미만,신생,4741.0
2017,"협회 및 단체, 수리 및 기타 개인서비스업",S,30대 미만,소멸,2072.0
2017,"협회 및 단체, 수리 및 기타 개인서비스업",S,30대 미만,신생률,43.9
2017,"협회 및 단체, 수리 및 기타 개인서비스업",S,30대 미만,소멸률,19.2
2018,"협회 및 단체, 수리 및 기타 개인서비스업",S,30대 미만,활동,12427.0
2018,"협회 및 단체, 수리 및 기타 개인서비스업",S,30대 미만,신생,5559.0
2018,"협회 및 단체, 수리 및 기타 개인서비스업",S,30대 미만,소멸,2064.0
2018,"협회 및 단체, 수리 및 기타 개인서비스업",S,30대 미만,신생률,44.7
2018,"협회 및 단체, 수리 및 기타 개인서비스업",S,30대 미만,소멸률,16.6
2019,"협회 및 단체, 수리 및 기타 개인서비스업",S,30대 미만,활동,14387.0
2019,"협회 및 단체, 수리 및 기타 개인서비스업",S,30대 미만,신생,6191.0
2019,"협회 및 단체, 수리 및 기타 개인서비스업",S,30대 미만,소멸,2339.0
2019,"협회 및 단체, 수리 및 기타 개인서비스업",S,30대 미만,신생률,43.0
2019,"협회 및 단체, 수리 및 기타 개인서비스업",S,30대 미만,소멸률,16.3
2020,"협회 및 단체, 수리 및 기타 개인서비스업",S,30대 미만,활동,15629.0
2020,"협회 및 단체, 수리 및 기타 개인서비스업",S,30대 미만,신생,6184.0
2020,"협회 및 단체, 수리 및 기타 개인서비스업",S,30대 미만,소멸,2671.0
2020,"협회 및 단체, 수리 및 기타 개인서비스업",S,30대 미만,신생률,39.6
2020,"협회 및 단체, 수리 및 기타 개인서비스업",S,30대 미만,소멸률,17.1
2021,"협회 및 단체, 수리 및 기타 개인서비스업",S,30대 미만,활동,16793.0
2021,"협회 및 단체, 수리 및 기타 개인서비스업",S,30대 미만,신생,6927.0
2021,"협회 및 단체, 수리 및 기타 개인서비스업",S,30대 미만,소멸,2443.0
2021,"협회 및 단체, 수리 및 기타 개인서비스업",S,30대 미만,신생률,41.2
2021,"협회 및 단체, 수리 및 기타 개인서비스업",S,30대 미만,소멸률,14.5
2022,"협회 및 단체, 수리 및 기타 개인서비스업",S,30대 미만,활동,17753.0
2022,"협회 및 단체, 수리 및 기타 개인서비스업",S,30대 미만,신생,7138.0
2022,"협회 및 단체, 수리 및 기타 개인서비스업",S,30대 미만,소멸,2464.0
2022,"협회 및 단체, 수리 및 기타 개인서비스업",S,30대 미만,신생률,40.2
2022,"협회 및 단체, 수리 및 기타 개인서비스업",S,30대 미만,소멸률,13.9
2023,"협회 및 단체, 수리 및 기타 개인서비스업",S,30대 미만,활동,18330.0
2023,"협회 및 단체, 수리 및 기타 개인서비스업",S,30대 미만,신생,6901.0
2023,"협회 및 단체, 수리 및 기타 개인서비스업",S,30대 미만,소멸,2840.0
2023,"협회 및 단체, 수리 및 기타 개인서비스업",S,30대 미만,신생률,37.6
2023,"협회 및 단체, 수리 및 기타 개인서비스업",S,30대 미만,소멸률,15.5
2024,"협회 및 단체, 수리 및 기타 개인서비스업",S,30대 미만,활동,17892.0
2024,"협회 및 단체, 수리 및 기타 개인서비스업",S,30대 미만,신생,6411.0
2024,"협회 및 단체, 수리 및 기타 개인서비스업",S,30대 미만,신생률,35.8
2011,"협회 및 단체, 수리 및 기타 개인서비스업",S,30대,활동,56872.0
2011,"협회 및 단체, 수리 및 기타 개인서비스업",S,30대,신생,12459.0
2011,"협회 및 단체, 수리 및 기타 개인서비스업",S,30대,소멸,8099.0
2011,"협회 및 단체, 수리 및 기타 개인서비스업",S,30대,신생률,21.9
2011,"협회 및 단체, 수리 및 기타 개인서비스업",S,30대,소멸률,14.2
2012,"협회 및 단체, 수리 및 기타 개인서비스업",S,30대,활동,54300.0
2012,"협회 및 단체, 수리 및 기타 개인서비스업",S,30대,신생,10400.0
2012,"협회 및 단체, 수리 및 기타 개인서비스업",S,30대,소멸,9384.0
2012,"협회 및 단체, 수리 및 기타 개인서비스업",S,30대,신생률,19.2
2012,"협회 및 단체, 수리 및 기타 개인서비스업",S,30대,소멸률,17.3
2013,"협회 및 단체, 수리 및 기타 개인서비스업",S,30대,활동,49089.0
2013,"협회 및 단체, 수리 및 기타 개인서비스업",S,30대,신생,9494.0
2013,"협회 및 단체, 수리 및 기타 개인서비스업",S,30대,소멸,7263.0
